 19.42	 1982	 6	 5	 0	 0	 0.000000
 20.18	 1982	 6	 6	 0	 0	 0.000000
 20.07	 1982	 6	 7	 0	 0	 0.000000
 20.04	 1982	 6	 8	 0	 0	 0.000000
 20.22	 1982	 6	 9	 0	 0	 0.000000
 20.33	 1982	 6	 10	 0	 0	 0.000000
 20	 1982	 6	 11	 0	 0	 0.000000
 20.04	 1982	 6	 12	 0	 0	 0.000000
 20.09	 1982	 6	 13	 0	 0	 0.000000
 20.28	 1982	 6	 14	 0	 0	 0.000000
 20.21	 1982	 6	 15	 0	 0	 0.000000
 19.34	 1982	 6	 16	 0	 0	 0.000000
 18.85	 1982	 6	 17	 0	 0	 0.000000
 18.26	 1982	 6	 18	 0	 0	 0.000000
 18.61	 1982	 6	 19	 0	 0	 0.000000
 18.97	 1982	 6	 20	 0	 0	 0.000000
 19.23	 1982	 6	 21	 0	 0	 0.000000
 19.71	 1982	 6	 22	 0	 0	 0.000000
 20.49	 1982	 6	 23	 0	 0	 0.000000
 21.35	 1982	 6	 24	 0	 0	 0.000000
 21.51	 1982	 6	 25	 0	 0	 0.000000
 21.28	 1982	 6	 26	 0	 0	 0.000000
 21.29	 1982	 6	 27	 0	 0	 0.000000
 21.47	 1982	 6	 28	 0	 0	 0.000000
 21.57	 1982	 6	 29	 0	 0	 0.000000
 21.64	 1982	 6	 30	 0	 0	 0.000000
 22.45	 1982	 7	 1	 0	 0	 0.000000
 22.56	 1982	 7	 2	 0	 0	 0.000000
 21.5	 1982	 7	 3	 0	 0	 0.000000
 21.48	 1982	 7	 4	 0	 0	 0.000000
 21.63	 1982	 7	 5	 0	 0	 0.000000
 21.51	 1982	 7	 6	 0	 0	 0.000000
 21.87	 1982	 7	 7	 0	 0	 0.000000
 21.69	 1982	 7	 8	 0	 0	 0.000000
 21.34	 1982	 7	 9	 0	 0	 0.000000
 20.86	 1982	 7	 10	 0	 0	 0.000000
 20.69	 1982	 7	 11	 0	 0	 0.000000
 21.37	 1982	 7	 12	 0	 0	 0.000000
 22.22	 1982	 7	 13	 0	 0	 0.000000
 22.19	 1982	 7	 14	 0	 0	 0.000000
 22.28	 1982	 7	 15	 0	 0	 0.000000
 22.64	 1982	 7	 16	 0	 0	 0.000000
 23.06	 1982	 7	 17	 0	 0	 0.000000
 23.44	 1982	 7	 18	 0	 0	 0.000000
 23.83	 1982	 7	 19	 0	 0	 0.000000
 24.16	 1982	 7	 20	 0	 0	 0.000000
 24.18	 1982	 7	 21	 0	 0	 0.000000
 24.39	 1982	 7	 22	 0	 0	 0.000000
 24.38	 1982	 7	 23	 0	 0	 0.000000
 24.35	 1982	 7	 24	 0	 0	 0.000000
 24.43	 1982	 7	 25	 0	 0	 0.000000
 24.67	 1982	 7	 26	 0	 0	 0.000000
 24.68	 1982	 7	 27	 0	 0	 0.000000
 24.97	 1982	 7	 28	 0	 0	 0.000000
 24.79	 1982	 7	 29	 0	 0	 0.000000
 23.89	 1982	 7	 30	 0	 0	 0.000000
 23.75	 1982	 7	 31	 0	 0	 0.000000
 23.48	 1982	 8	 1	 0	 0	 0.000000
 23.35	 1982	 8	 2	 0	 0	 0.000000
 22.66	 1982	 8	 3	 0	 0	 0.000000
 22.16	 1982	 8	 4	 0	 0	 0.000000
 22.16	 1982	 8	 5	 0	 0	 0.000000
 22.35	 1982	 8	 6	 0	 0	 0.000000
 22.61	 1982	 8	 7	 0	 0	 0.000000
 22.65	 1982	 8	 8	 0	 0	 0.000000
 22.32	 1982	 8	 9	 0	 0	 0.000000
 22.35	 1982	 8	 10	 0	 0	 0.000000
 22.57	 1982	 8	 11	 0	 0	 0.000000
 22.9	 1982	 8	 12	 0	 0	 0.000000
 22.98	 1982	 8	 13	 0	 0	 0.000000
 22.86	 1982	 8	 14	 0	 0	 0.000000
 23.1	 1982	 8	 15	 0	 0	 0.000000
 23.63	 1982	 8	 16	 0	 0	 0.000000
 23.51	 1982	 8	 17	 0	 0	 0.000000
 23.75	 1982	 8	 18	 0	 0	 0.000000
 24.35	 1982	 8	 19	 0	 0	 0.000000
 24.03	 1982	 8	 20	 0	 0	 0.000000
 24.28	 1982	 8	 21	 0	 0	 0.000000
 24.68	 1982	 8	 22	 0	 0	 0.000000
 24.74	 1982	 8	 23	 0	 0	 0.000000
 25.09	 1982	 8	 24	 0	 0	 0.000000
 25.48	 1982	 8	 25	 0	 0	 0.000000
 25.67	 1982	 8	 26	 0	 0	 0.000000
 25.67	 1982	 8	 27	 0	 0	 0.000000
 25.15	 1982	 8	 28	 0	 0	 0.000000
 24.95	 1982	 8	 29	 0	 0	 0.000000
 24.98	 1982	 8	 30	 0	 0	 0.000000
 25.31	 1982	 8	 31	 0	 0	 0.000000
 25.44	 1982	 9	 1	 0	 0	 0.000000
 25.73	 1982	 9	 2	 0	 0	 0.000000
 25.7	 1982	 9	 3	 0	 0	 0.000000
